sentid,word,tag
127,ayivuMdAli,O
129,aBiprAyaMlo,O
129,mAnavudu,O
129,rAjakIya,O
129,jIvi,O
129,saMGajIviyEna,O
129,Axima,O
129,mAnavudu,O
129,krameNA,O
129,rAjakIya,O
129,jIvigAmAri,O
129,rAjya,O
129,praBuwvAlanu,O
129,erparacukunnAdu,O
130,itti,O
130,rAjyamu,O
130,praBuwvamula,O
130,guriMci,O
130,vyakwiki,O
130,vAtiwogala,O
130,saMbaMXamunu,O
130,guriMci,O
130,vivariMcunaxe,O
130,rAjakIya,B-NETE
130,SAswramu,I-NETE
131,pAlitiks,B-NETO
131,anu,O
131,paxamu,O
131,rAjanIwi,O
131,wawvavicAraNa,O
131,grIku,B-NEL
131,sopistulawo,B-NETE
131,prAraMBamEMxi,O
132,pAlitiks,B-NETO
132,ane,O
132,paxamu,O
132,grIku,B-NETO
132,BARaloni,I-NETO
132,polis,O
132,anu,O
132,paxamunuMdi,O
132,puttiMxi,O
133,polis,O
133,anagA,O
133,nagararAjyamu,O
133,ani,O
133,arWamu,O
134,5,B-NETI
134,4,I-NETI
134,3,I-NETI
134,SawAbxAlalo,I-NETI
134,grIku,B-NEL
134,xeSamulo,I-NEL
134,parimiwamayina,O
134,janABAnu,O
134,wakkuva,O
134,viswIrNAnni,O
134,kaligi,O
134,vuMdi,O
134,svayaM,O
134,poRakaMgA,O
134,vuMdina,O
134,spArtA,B-NEL
134,eWeVnsuvaMti,O
134,nagara,O
134,rAjyAlu,O
134,vuMdeVdivi,O
135,aMxuvalane,O
135,grIku,B-NEL
135,SAswrajFulu,B-NETE
135,nagararAjyAla,O
135,rAjakIya,B-NETE
135,saMsWalanu,I-NETE
135,aXyayanaM,O
135,cesexe,O
135,rAjanIwiSAswramani,B-NETE
135,BAviMcAru,O
136,aMxuvalanane,O
137,wAnu,O
137,vrAsina,O
137,graMXAniki,O
137,pAlitiks,B-NETO
137,ane,O
137,peru,O
137,peVttAdu,O
138,kAni,O
138,nedu,O
138,nagara,O
138,rAjyAlu,O
138,aMwariMci,O
138,vAtisWAne,O
138,xeSa,O
138,leka,O
138,jAwirAjyAlu,O
138,veVlisinAyi,O
139,xAniwo,O
139,rAjanIwiSAswra,O
139,pariXikUda,O
139,viswqwamayiMxi,O
140,9,B-NEN
140,rAjanIwi,B-NETE
140,SAswramu,I-NETE
140,nirvacanAlu,O
140,rAjanIwiSAswrAnni,B-NETE
140,anekamaMxi,O
140,racayiwalu,O
140,aneka,O
140,rakAlugA,O
140,nirvaciMcAru,O
141,1,B-NEN
141,pAlijAneVt,O
141,rAjyamu,O
141,yoVkka,O
141,punAxulanu,O
141,praBuwva,O
141,sUwrAlanu,O
141,pariSIliMcu,O
141,sAMGikaSAswra,O
141,viBAgame,O
141,rAjanIwiSAswramu,B-NETE
142,2,B-NEN
142,gArnar,B-NEP
142,rAjanIwiSAswramu,B-NETE
143,rAjya,O
143,aXyayanaMwo,O
143,moVxalE,O
143,rAjya,O
143,aXyayanaMwo,O
143,aMwamavuwuMxi,O
144,3,B-NEN
144,geVtil,B-NEP
144,rAjyamu,O
144,ixivaraku,O
144,eVlA,O
144,vunnaxi,O
144,ane,O
144,cAriwraka,O
144,vicAraNa,O
145,rAjyamu,O
145,praswuwamu,O
145,eVlA,O
145,vunnaxi,O
145,ane,O
145,viSleRaNAwmaka,O
145,aXyayanamu,O
145,BaviRyawwulo,O
145,rAjyamu,O
145,eVlA,O
145,uMdavaleVnane,O
145,rAjakIya,O
145,nEwika,O
145,carcaye,O
145,rAjanIwi,B-NETE
145,SAswramu,I-NETE
146,4,B-NEN
146,sIlI,B-NEP
146,praBuwvamunu,O
146,guriMci,O
146,kUlaMkuRamugA,O
146,pariSoXanA,O
146,baxXamEna,O
146,carcanu,O
146,gAviMcunaxiye,O
146,rAjanIwi,B-NETE
146,SAswramu,I-NETE
147,5,B-NEN
147,lAsveVl,B-NEP
147,kAplAn,B-NEP
147,rAjyamulo,O
147,rUpoVMxu,O
147,aXikAra,O
147,rUpa,O
147,kalpana,O
147,atti,O
147,aXikAra,O
147,BAgaxeyawala,O
147,guriMci,O
147,anuBavapUrvakamugA,O
147,weVliyajeyu,O
147,SAswrame,O
147,rAjanIwiSAswramu,B-NETE
148,6,B-NEN
148,appAxoVrE,B-NEP
148,samAjAniki,O
148,sAXyamayinaMwa,O
148,eVkkuva,O
148,melukaluga,O
148,jeyadAniki,O
148,rAjyAXikArAniki,O
148,vyakwi,O
148,svecCalaku,O
148,maXya,O
148,sAmarasyAnni,O
148,kuxurcutaye,O
148,rAjanIwiSAswramu,B-NETE
148,loni,O
148,mOlika,O
148,viRayamu,O
149,10,B-NEN
149,rAjanIwiSAswra,O
149,pariXi,O
149,rAjanIwiSAswra,O
149,pariXini,O
149,vivariMcutalo,O
149,SAswra,O
149,racayiwala,O
149,maXya,O
149,ekABiprAyaM,O
149,lexu,O
150,1,B-NEN
150,rAjya,O
150,aXyayanamu,O
150,mAwrame,O
150,blaMt,B-NEP
150,gArnar,B-NEP
150,geVtil,B-NEP
150,prakAramu,O
150,rAjanIwiSAswramu,B-NETE
150,kevalamu,O
150,rAjyAnni,O
150,gUrci,O
150,mAwrame,O
150,aXyayanaM,O
150,ceswuMxi,O
151,rAjya,O
151,avawaraNa,O
151,xAni,O
151,svarUpa,O
151,svaBAvAlanu,O
151,mAwrame,O
151,rAjanIwiSAswramu,B-NETE
151,aXyayanaM,O
151,ceswuMxi,O
152,2,B-NEN
152,praBuwva,O
152,aXyayanaM,O
152,mAwrame,O
152,sIlI,B-NEP
152,lIkAk,B-NEP
152,vAri,O
152,aBiprAyaMlo,O
152,rAjanIwiSAswramu,B-NETE
152,kevalamu,O
152,praBuwvAnni,O
152,gUrci,O
152,mAwrame,O
152,aXyayanaM,O
152,ceswuMxi,O
153,praBuwvamu,O
153,xAni,O
153,rakAlu,O
153,praBuwva,O
153,viXulu,O
153,mAwrame,O
153,rAjanIwiSAswra,O
153,pariXilo,O
153,cerunugAni,O
153,rAjyamunu,O
153,guriMcina,O
153,aXyayanaM,O
153,ceraxani,O
153,vAri,O
153,aBiprAyamu,O
154,3,B-NEN
154,rAjyamu,O
154,praBuwvamula,O
154,reVMdiMti,O
154,aXyayanamu,O
154,pEreVMdu,O
154,aBiprAyAlu,O
154,kUdA,O
154,sariyEnavi,O
154,kAvu,O
155,rAjyamu,O
155,nuMdi,O
155,praBuwvAnni,O
155,veruceyalemu,O
156,praBuwvamu,O
156,rAjya,O
156,lakRaNAlalo,O
156,oVkati,O
157,kAvuna,O
157,rAjanIwiSAswramu,B-NETE
157,rAjyamUlAXArAlanu,O
157,puttukanu,O
157,rAjyAXikAra,O
157,sixXAMwAlanu,O
157,mAwramegAka,O
157,praBuwvaM,O
157,xAni,O
157,viXulanu,O
157,rakAlanu,O
157,gUrci,O
157,kUdA,O
157,aXyayanaM,O
157,ceswuMxani,O
157,ceVppataM,O
157,sababu,O
158,aMxuvalanane,O
158,pAl,B-NEP
158,lAskI,B-NEP
158,vaMtivAru,O
158,rAjya,O
158,praBuwvamulanu,O
158,gUrci,O
158,carciMcexe,O
158,rAjanIwi,O
158,SAswramannAru,O
159,4,B-NEN
159,rAjakIya,B-NETE
159,saMsWalu,I-NETE
159,gawaMlo,O
159,rAjakIya,B-NETE
159,saMsWalu,I-NETE
159,panicesina,O
159,wIruweVnnulanu,O
159,cariwraxvArA,O
159,weVlusukoVni,O
159,praswuwa,O
159,rAjakIya,B-NETE
159,saMsWalu,I-NETE
159,panicese,O
159,wIruweVnnulawo,O
159,vAtini,O
159,saripolci,O
159,BaviRyawwulo,O
159,AxarSamayina,O
159,rAjakIya,B-NETE
159,saMsWalanu,I-NETE
159,eVlA,O
159,rUpoVMxiMcu,O
159,koVnavaleVno,O
159,rAjanIwiSAswramu,B-NETE
159,11,B-NEN
159,carciswuMxi,O
160,rAjakIyapakRAlu,O
160,praBAva,O
160,vargAlu,O
160,moVxalagu,O
160,viviXa,O
160,saMsWala,O
160,svarUpa,O
160,svaBAvAlanu,O
160,aXyayanamu,O
160,ceyunu,O
161,5,B-NEN
161,vyakwi,B-NETE
161,svecCa,I-NETE
161,rAjyAXaikAramula,O
161,maXya,O
161,samanvayamu,O
161,vyakwi,B-NETE
161,svecCaku,I-NETE
161,rAjyAXikArAla,O
161,maXya,O
161,samanvayAnni,O
161,sAXiMcuta,O
161,rAjanIwiSAswraMlo,B-NETE
161,awi,O
161,praXAna,O
161,samasya,O
161,vyakwi,O
161,vikAsAniki,O
161,hakkulu,O
161,eVMwEnA,O
161,avasaramu,O
162,alAge,O
162,saMGaMlo,O
162,SAMwini,O
162,neVlakoVlputaku,O
162,vyakwi,O
162,svecCanu,O
162,koVMwavaraku,O
162,parimiwaM,O
162,ceyatamu,O
162,avasarame,O
163,rAjyaSAsanAlu,B-NETE
163,vyakwulanu,O
163,niyamabaxxulugA,O
163,ceswAyi,O
164,vyakwi,B-NETE
164,svecCanu,I-NETE
164,balipeVttakuMdA,O
164,rAjya,O
164,Sreyassu,O
164,eVtlA,O
164,peVMpoVMxiMcukovAlo,O
164,rAjanIwi,B-NETE
164,SAswramu,I-NETE
164,carciswuMxi,O
165,6,B-NEN
165,hakkulu,O
165,viXula,O
165,vivaraNa,O
165,samAjaMlo,O
165,saByudugA,O
165,wanavyakwiwva,O
165,vikAsAniki,O
165,koVnni,O
165,hakkulanu,O
165,anuBaviMcatame,O
165,gAka,O
165,samAjaMpatla,O
165,koVnni,O
165,viXulanu,O
165,kUda,O
165,prawivyakwi,O
165,nirvahiswU,O
165,vuMtAdu,O
166,vyakwi,O
166,hakkulanu,O
166,viXulanu,O
166,rAjanIwi,B-NETE
166,SAswramu,I-NETE
166,samagraMgA,O
166,carciswuMxi,O
167,7,B-NEN
167,aMwarjAwIya,O
167,saMsWala,O
167,carca,O
167,rAjanIwiSAswramu,B-NETE
167,kevalamu,O
167,jAwIya,B-NETE
167,saMsWalanu,I-NETE
167,gUrci,O
167,mAwramegAka,O
167,nAnAjAwi,B-NETO
167,samiwi,I-NETO
167,EkyarAjyasamiwi,O
167,vaMti,O
167,aMwarjAwIya,B-NETE
167,saMsWalanu,I-NETE
167,gUrcikUda,O
167,aXyayanaM,O
167,ceswuMxi,O
168,netimAnavudu,O
168,prapaMcapOrudu,O
168,kaxA,O
168,aMxuvalanane,O
168,rAjanIwiSAswramu,B-NETE
168,aMwarjAwIya,B-NETE
168,saMsWalanu,I-NETE
168,vAti,O
168,AxarSAlu,O
168,nirvahaNa,O
168,viRayAlanu,O
168,carciswuMxi,O
169,8,B-NEN
169,saMGatiwa,O
169,mAnava,O
169,samAjamu,O
169,rAjanIwiSAswrAnni,B-NETE
169,rAjyamu,O
169,aXyayAnike,O
169,parimiwaMcesi,O
169,rAjyame,O
169,samAja,O
169,pariNAmaMlo,O
169,cittacivari,O
169,rAjakIya,B-NETE
169,saMsWa,I-NETE
169,ane,O
169,BAvAnni,O
169,kalgiMcuta,O
169,wappu,O
169,ani,O
169,koVMxari,O
169,vimarSa,O
170,aMxuvalanane,O
170,kAtalin,O
170,rAjanIwi,O
170,rAjyamu,O
170,yoVkka,O
170,pariXini,O
170,aXigamiswuMxani,O
170,samAjaMyoVkka,O
170,rAjakIya,O
170,ASayAlanu,O
170,weVliyajese,O
170,saMGatiwa,O
170,mAnavasamAjame,O
170,xAni,O
170,praXAna,O
170,viRayamannAdu,O
171,9,B-NEN
171,rAjyamu,B-NETE
171,aXikAramu,O
171,lAsveVl,B-NEP
171,mAks,B-NEP
171,beVtrAMd,B-NEP
171,rasseVl,I-NEP
171,vAru,O
171,rAjanIwiyoVkka,O
171,kriyASakwini,O
171,gUrci,O
171,ceVppucU,O
171,rAjanIwilo,O
171,aXikArame,O
171,praXAnAMSamaMtAru,O
172,aXikAramu,O
172,xAni,O
172,mUlamu,O
172,svaBAvamu,O
172,12,B-NEN
172,pariXi,O
172,vAti,O
172,aXyayaname,O
172,rAjanIwiyani,O
172,rAjyAXikAra,O
172,saMpAxana,O
172,xAnini,O
172,nilabeVttukovatAniki,O
172,cese,O
172,porAtame,O
172,rAjanIwilo,O
172,praXAnamani,O
172,aMtAru,O
173,I,O
173,aXikAra,O
173,BAvana,O
173,rAjanIwijFulu,B-NETE
173,ippati,O
173,varaku,O
173,saMpraxAyAnusAraMgA,O
173,anusariswU,O
173,vaccina,O
173,BAvAlaku,O
173,BinnamEnaxigAnu,O
173,atti,O
173,BAvAlanu,O
173,sarixixxexigAnu,O
173,vuMxi,O
174,rAjyaMlo,O
174,aXikArAnni,O
174,kore,O
174,Sakwula,O
174,guNaSIlAle,O
174,rAjyalakRyAlanu,O
174,pravarwananu,O
174,rUpoVMxiswAyi,O
175,viviXa,O
175,sAmAjika,B-NETE
175,saMsWalalo,I-NETE
175,aXikAraM,O
175,koVraku,O
175,jarige,O
175,porAtamu,O
175,vaMtixe,O
175,rAjyAXikAraM,O
175,koVraku,O
175,jarige,O
175,porAtaMkUdA,O
175,ani,O
175,vIriBAvana,O
176,kAni,O
176,ixi,O
176,samagramEna,O
176,BAvanakAxu,O
177,rAjakIya,O
177,sAmAjika,O
177,raMgAlaloni,O
177,aXikAra,O
177,porAtaMlo,O
177,koVMwa,O
177,vyawyAsamu,O
177,vuMxi,O
178,rAjakIyAXikAramu,O
178,prajala,O
178,viXeyawanu,O
178,poVMxutaku,O
178,erpAtayinaxi,O
179,I,O
179,aXikArAniki,O
179,awyaXika,O
179,prAXAnyawa,O
179,yiswe,O
179,mAnava,O
179,lakRyAlu,O
179,marugu,O
179,padipowAyi,O
180,samiRti,O
180,prayojanAla,O
180,sAXanaku,O
180,vIlugA,O
180,aXikAraM,O
180,koVraku,O
180,porAdevargAla,O
180,maXya,O
180,samanvayAnni,O
180,sAXiMci,O
180,oVka,B-NEN
180,viXAnAnni,O
180,Policy,O
180,rUpoVMxiMcutaye,O
180,rAjakIyAla,O
180,lakRyamu,O
181,aMxuvalanane,O
181,kAplAs,B-NEP
181,mAnava,O
181,viluvala,O
181,sAXanaku,O
181,samanvayAniki,O
181,wodpade,O
181,sAXanAlugA,O
181,aXikArAnni,O
181,palukubadini,O
181,guriMci,O
181,aXyayanaM,O
181,cesexe,O
181,rAjanIwi,O
181,ani,O
181,aMtAru,O
182,devid,B-NEP
182,IRtan,I-NEP
182,kUda,O
182,samAjaM,O
182,moVwwAniki,O
182,aXikArayuwaMgA,O
182,viluvalanu,O
182,nirNayiMce,O
182,saMsWalaku,O
182,saMbaMXiMcinaxe,O
182,rAjanIwiSAswra,O
182,mannAdu,O
183,kAni,O
183,I,O
183,vAxamu,O
183,sixXAMwarIwyA,O
183,lopaBUyiRtamayiMxi,O
184,rAjakIyAlalo,O
184,vyavasWa,O
184,praXAnamu,O
185,vyavasWanuMdi,O
185,puttiMxi,O
185,mAwrame,O
185,aXikAramu,O
186,vyavasWalaku,O
186,aXikAramu,O
186,lakRyaMkAxu,O
187,vyavasWa,O
187,aMte,O
187,aXikAramukAxu,O
188,praswuwa,O
188,rAjanIwiSAswra,O
188,aXyayanaparulu,O
188,I,O
188,vAxananu,O
188,saMpUrNaMgA,O
188,aMgIkariMcalexu,O
189,vItini,O
189,samanvaya,O
189,paruswU,O
189,appAxoVrE,O
189,praBuwvAnni,O
189,gUrci,O
189,rAjakIya,O
189,kAryAcaraNa,O
189,pragawini,O
189,gUrci,O
189,ixi,O
189,kramabaxXamEna,O
189,aXyayanaM,O
189,ceswuMxi,O
190,I,O
190,reVMdiMti,O
190,maXya,O
190,eVlAMti,O
190,saMbaMXAlunnAyo,O
190,BaviRyawwulo,O
190,eVlA,O
190,vuMdavaleV,O
190,ane,O
190,xqRtiwo,O
190,rAjanIwi,B-NETE
190,SAswramu,I-NETE
190,kqRi,O
190,salpuwuMxi,O
190,ani,O
190,aBiprAyapadinAru,O
191,kAvuna,O
191,rAjanIwiSAswra,O
191,pariXi,O
191,viswqwa,O
191,mayiMxi,O
192,kramaMgA,O
192,soRalijamu,B-NETE
192,kamyUnijamu,B-NETE
192,vaMti,O
192,rAjyAXikAra,O
192,sixXAMwAlukUda,O
192,xInipariXilo,O
192,cerinAyi,O
193,13,B-NEN
193,4,B-NEN
194,rAjanIwiSAswra,O
194,prAXAnyawanu,O
194,carciMpumu,O
195,lexA,O
195,rAjanIwiSAswramu,B-NETE
195,valana,O
195,prayojanAlanu,O
195,perkoVnumu,O
196,nedu,O
196,rAjanIwiSAswra,O
196,aXyayanAniki,O
196,bahuprAXAnyawa,O
196,kalaxu,O
197,ayiwe,O
197,I,O
197,SAswramuloni,O
197,viRayAlu,O
197,niwyajIviwamulo,O
197,AcaraNayogyamu,O
197,kAvani,O
197,oVka,B-NEN
197,vAxana,O
197,kalaxu,O
198,PalarahiwamEna,O
198,avAswava,O
198,viRayAlanu,O
198,boXiMce,O
198,SAswramugA,O
198,I,O
198,SAswrAnni,O
198,koVMxaru,O
198,parigaNiMcAru,O
199,I,O
199,SAswramulo,O
199,carciMce,O
199,viRayAlu,O
199,kalpiwamEnavi,O
199,sawya,O
199,xUramEnavi,O
199,pramAxakaramEnavigA,O
199,koVMxaru,O
199,BAviswAru,O
200,nirxiRtamEna,O
200,samAXAnAlanu,O
200,ivvadaMlo,O
200,saramarWyamuleni,O
200,SAswramugA,O
200,rAjanIwini,B-NETE
200,parigaNiswAru,O
201,kAni,O
201,ixi,O
201,sariyEna,O
201,BAvanakAxu,O
202,rAjanIwiSAswra,O
202,paTanamuvalana,O
202,kriMxi,O
202,prayojanAlu,O
202,kalavu,O
203,1,B-NEN
203,viviXa,O
203,rAjakIya,O
203,paxAla,O
203,arWa,O
203,vivaraNa,O
203,vAdukaBARalo,O
203,prawivyakwi,O
203,aneka,O
203,rAjanIwi,B-NETE
203,paxAlaku,O
203,arWamu,O
203,weVliyakapoyinA,O
203,vAtini,O
203,vAduwAdu,O
204,prajAsvAmyamu,B-NETE
204,rAjyamu,B-NETE
204,praBuwvamu,B-NETE
204,jAwIyawa,B-NETE
204,aMwarjAwIyawa,B-NETE
204,vyakwi,O
204,svecCa,O
204,sAMGika,O
204,nyAyamu,O
204,hakku,O
204,moVxalagu,O
204,aneka,O
204,rAjanIwi,B-NETE
204,paxAlanu,O
204,niwyajIviwamulo,O
204,vAdadamu,O
204,jaruguwunnaxi,O
205,rAjanIwiSAswra,O
205,paTanamu,O
205,valana,O
205,atuvaMti,O
205,paxAlaku,O
205,sariyayina,O
205,nirxiRtamayina,O
205,arWAlanu,O
205,weVlusukovaccu,O
206,rAjyAXikAra,O
206,nirvAhakulaku,O
206,AXunika,O
206,pOrulaku,O
206,avasaramu,O
206,prajAsvAmya,O
206,rAjyAlalo,O
206,pOrula,O
206,prAmuKyawa,O
206,peVriginaxi,O
207,eVvaru,O
207,eVMwa,O
207,unnawa,O
207,paxavinEnA,O
207,cepattutaku,O
207,prajAsvAmyaMlo,B-NETE
207,avakASamu,O
207,kalaxu,O
208,aMxuvalanane,O
208,rAjanIwi,B-NETE
208,paTanamu,O
208,prawipOruniki,O
208,avasaramu,O
209,pOrunike,O
209,gAka,O
209,rAjyAMga,O
209,nirmAwalaku,O
209,SAsana,B-NETE
209,saByulaku,I-NETE
209,rAjyAXikAra,O
209,nirvahaNalo,O
209,BAgasvAmulEna,O
209,prawioVkkariki,O
209,avasaramu,O
209,alAge,O
209,nijAyiwIgA,O
209,spaRtamugA,O
209,rAjakIya,O
209,Alocanalu,O
209,ceyadAniki,O
209,I,O
209,SAswra,O
209,paTanamu,O
209,pOrulakeVMwagAno,O
209,upayogapadunu,O
210,AXunika,B-NETI
210,kAlaMlo,I-NETI
210,prawi,O
210,vyakwi,O
210,prawyaMkRaMgAno,O
210,leka,O
210,parokRaMgAno,O
210,rAjakIyAlalo,O
210,Asakwi,O
210,cUpadaM,O
210,jarugucunna,O
210,rAbard,B-NEP
210,aBiprAyaMlo,O
210,sWAnika,B-NETE
210,svaparipAlanA,I-NETE
210,saMsWalu,I-NETE
210,rAjakIyapakRAlu,O
210,klab,O
210,vqwwi,O
210,saMGAlu,O
210,vyApAra,O
210,saMsWalu,O
210,xevAlayAlu,O
210,vixyA,O
210,saMsWalu,O
210,moVxalagu,O
210,anniMtilonu,O
210,pOrudu,O
210,rAjakIyAlanu,O
210,eVxurkoVMtAdu,O
211,mAnavajIviwaM,O
211,nuMdi,O
211,rAjakIyAlu,O
211,veruceya,O
211,vIlulekunnavi,O
212,3,B-NEN
212,pOruni,O
212,meXASakwi,O
212,vikAsAniki,O
212,xohaxakAri,O
212,rAjanIwiSAswramu,B-NETE
212,pOruni,O
212,meXASakwi,O
212,vikAsAniki,O
212,xohaxamu,O
212,ceyunu,O
213,pleto,B-NEP
213,akvinAs,B-NEP
213,14,B-NEN
213,lAk,B-NEP
213,rUpo,B-NEP
213,mil,I-NEP
214,lAskI,B-NEP
214,moVxalagu,O
214,meXAvulu,O
214,rAjakIya,O
214,viRayAlanu,O
214,guriMci,O
214,lowugA,O
214,AlociMcAru,O
215,vAri,O
215,wIvra,O
215,AlocanalanuMdi,O
215,rAjanIwi,O
215,wawvavicAramu,O
215,janiMcinaxi,O
216,mAnavuni,O
216,sWiwi,O
216,meVruguparaci,O
216,vAniki,O
216,suKajIvanamu,O
216,prasAxiMcutaku,O
216,sariyayina,O
216,AxarSa,O
216,paxXawulanuvAru,O
216,sUciMcAru,O
217,I,O
217,rAjanIwijFula,O
217,bAvAlu,O
217,mAnavuni,O
217,meWaku,O
217,maMci,O
217,SikRaNa,O
217,niccunu,O
218,vimarSanAwmaka,O
218,xeRti,O
218,nirmANAwmaka,O
218,xqRti,O
218,alavaracunu,O
219,alAge,O
219,rAjanIwi,O
219,SAswra,O
219,paTanaMxvArA,O
219,koVMxaru,O
219,rAjanIwi,O
219,wawvavewwalu,O
219,sarvakAlAlaku,O
219,varwiMcetatlu,O
219,cesina,O
219,prakatanalanu,O
219,weVlusukovaccunu,O
220,mAnavudu,O
220,saMGajIvi,O
220,mAnavudu,O
220,svArWaparudu,O
220,hAbs,B-NEP
220,aXikAramu,O
220,vyakwini,O
220,avinIwiparuNNi,O
220,ceswuMxi,O
221,eVkkuva,O
221,aXikAramu,O
221,vyakwini,O
221,woVMxaragAnu,O
221,pUrwigAnu,O
221,avinIwiparuNNi,O
221,ceswuMxi,O
221,lArduAktan,B-NEP
222,4,B-NEN
222,AxarSa,O
222,rAjyasWApana,O
222,rAjanIwiSAswramu,B-NETE
222,pUrvamu,O
222,rAjamu,O
222,eVlA,O
222,uMdexi,O
222,ippudeVlA,O
222,unnaxi,O
222,anu,O
222,viRayamunegAka,O
222,AxarSa,O
222,rAjyameVlA,O
222,uMdavaleV,O
222,anu,O
222,viRayamunu,O
222,kUdA,O
222,carciMcunu,O
223,gawamuwo,O
223,nuMdi,O
223,varwamAnamu,O
223,janiMcinatle,O
223,varwamAnamulonuMdi,O
223,BaviRyawwu,O
223,uxBaviswuMxi,O
224,BaviRyawwulo,O
224,uMdaxagina,O
224,rAjyavyavasWanu,O
224,vivariMcu,O
224,rAjanIwi,O
224,sixXAMwame,O
224,eVMwo,O
224,viluvEnaxi,O
225,5,B-NEN
225,rAjya,O
225,praBuwva,O
225,paripAlana,O
225,aXyayanamu,O
225,rAjanIwi,O
225,SAswra,O
225,paTanamuvalana,O
225,prawi,O
225,pOrudu,O
225,rAjya,O
225,svarUpAnni,O
225,rAjyamulo,O
225,gala,O
225,praBuwva,O
225,svarUpamunu,O
225,rAjya,O
225,pAlanAviXAnamunu,O
225,rAjyAMga,O
225,svarUpamunu,O
225,weVlusukoVnunu,O
225,prawipOrudu,O
225,wana,O
225,rAjya,O
225,praBuwvAlanu,O
225,guriMci,O
225,avagAhana,O
225,cesukoVnuta,O
225,eVMwo,O
225,avasaramu,O
226,6,B-NEN
226,hakkulu,O
226,viXulu,O
226,parijFAnamu,O
226,rAjanIwi,B-NETE
226,SAswraMwo,I-NETE
226,praXAna,O
226,samasya,O
226,rAjyAXikArAniki,O
226,vyakwi,O
226,svecCaku,O
226,samanvayamunu,O
226,kuxurcutaye,O
227,pOrudu,O
227,wana,O
227,vyakwiwva,O
227,vikAsAniki,O
227,koVnni,O
227,hakkulanu,O
227,anuBaviswAdu,O
228,alAge,O
228,samAja,O
228,Sreyassunu,O
228,peVMpoVMxiMceMxuku,O
228,koVnni,O
228,viXulanu,O
228,kUda,O
228,nirvarwiswAdu,O
229,I,O
229,hakkula,O
229,viXula,O
229,parijFAnamu,O
229,pOrulaMxaraku,O
229,muKyaMgA,O
229,prajAsvAmya,O
229,xeSAla,O
229,pOrulakaMxaraku,O
229,awyAvaSyakamu,O
230,I,O
230,parijFAnamu,O
230,rAjanIwiSAswra,O
230,aXyayanaM,O
230,xvArA,O
230,sixXiswuMxi,O
231,7,B-NEN
231,AxarSa,O
231,praBuwva,O
231,sWApana,O
231,rAjanIwiSAswramu,B-NETE
231,viviXa,O
231,rakAlayina,O
231,praBuwva,O
231,vyavasWalanu,O
231,wulanAwmakaMgA,O
231,aXyayanaM,O
231,ceswuMxi,O
232,viviXa,O
232,praBuwvarakAla,O
232,15,B-NEN
232,guNaxoRAla,O
232,avagAhanawo,O
232,AxarSamayina,O
232,praBuwva,O
232,vyavasWanu,O
232,AxarSamayina,O
232,rAjakIya,B-NETE
232,saMsWalanu,I-NETE
232,erpAtu,O
232,cesukovaccu,O
233,8,B-NEN
233,sAMGika,B-NETE
233,SAswrAla,I-NETE
233,avagAhanaku,O
233,rAjanIwi,O
233,SAswra,O
233,wodpAtu,O
233,iwara,O
233,sAMGika,B-NETE
233,SAswrAlanu,I-NETE
233,aXyayanaM,O
233,cesevAriki,O
233,kUdA,O
233,rAjanIwi,O
233,parijFAnamu,O
233,avasaramu,O
234,cAriwraka,O
234,saMGatanala,O
234,avagAhanaku,O
234,rAjanIwiSAswra,O
234,parijFAnamu,O
234,avasaramu,O
235,raRyAlo,B-NEL
235,jAr,B-NEP
235,praBuwvAnni,O
235,kUlaxrosina,O
235,soviyat,B-NETO
235,kamyUnistu,I-NETO
235,viplavAnni,I-NETO
235,BArawa,B-NETO
235,svAwaMwrya,I-NETO
235,porAtAnni,I-NETO
235,arWaM,O
235,cesukovAlaMte,O
235,AnAti,O
235,rAjakIya,O
235,parisWiwula,O
235,avagAhana,O
235,avasaramu,O
236,alAge,O
236,arWaSAswra,O
236,vixyArWikUdA,O
236,ArWika,O
236,vyavasWanu,O
236,praBuwvamu,O
236,e,O
236,viXaMgA,O
236,ajamAyiRI,O
236,ceswuMxo,O
236,eVgumawi,O
236,xigumawi,O
236,viXAnAlu,O
236,emito,O
236,weVlusukovaleV,O
237,kAvuna,O
237,sAMGika,O
237,SAswrAlanniMtini,O
237,samanvaya,O
237,paracutalo,O
237,rAjanIwiSAswra,O
237,parijFAnamu,O
237,wodpaduwuMxi,O
238,9,B-NEN
238,nEwika,O
238,viluvalu,O
238,prawiRtApawa,O
238,sawvamu,O
238,rAjanIwiSAswra,O
238,aXyayanamu,O
238,valana,O
238,prajalalo,O
238,svArWamu,O
238,saMkuciwawvamu,O
238,asUya,O
238,xurguNAlu,O
238,naSiMci,O
238,vAti,O
238,sWAne,O
238,sahakAramu,O
238,xeSaBakwi,O
238,jAwIya,O
238,samEkyawABAvAlu,O
238,peVMpoVMxunu,O
239,rAjanIwiSAswramu,B-NETE
239,aXyayanamu,O
239,rAjanIwijFanawu,O
239,peVMpoVMxiswuMxi,O
240,rAjakIya,O
240,vewwalaku,O
240,pleto,B-NEP
240,kOtilyudu,B-NEP
240,vaMti,O
240,rAjanIwijFula,O
240,mUlawawva,O
240,vicAraNanu,O
240,aXyayanaM,O
240,ceyuta,O
240,eVMwayinA,O
240,avasaramu,O
241,10,B-NEN
241,aMwarjAwIya,O
241,saMsWala,O
241,aXyayanaM,O
